submission_id,age,assignment,comments,condition,correct1,correct2,education,experiment_duration,experiment_end_time,experiment_start_time,gender,image,languages,response,response_time
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e15_2333-100.jpg,R,A,2993
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e04_1500-500.jpg,R,A,9721
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e12_1917-633.3.jpg,R,A,2855
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e29_3167-100.jpg,R,B,2478
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e25_2750-500.jpg,R,B,3744
67,32,correct1,"Nice work, mate!",3,NA,NA,,546746,1648745108723,1648744561977,,images/e42_3583-900.jpg,R,A,2470
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,3137
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,3785
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,2995
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1816
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1842
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,1956
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,1430
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1180
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,1268
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1327
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,1481
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,1387
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,1484
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,1792
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1688
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,1555
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,4747
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,2351
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1767
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,B,1385
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,2670
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1768
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,2508
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,B,1787
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1636
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,1379
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1232
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,B,1366
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,2186
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,B,1988
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1600
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,1359
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,2322
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1911
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1618
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1789
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1869
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,1923
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,1977
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,1506
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1213
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,1663
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1509
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,2708
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1479
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,2106
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,2772
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,1500
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1993
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1994
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,1949
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,1687
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,B,1819
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1671
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,1896
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1450
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1771
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1836
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,2318
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1542
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1935
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,B,1553
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,2081
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,1394
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,1637
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,2603
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,1599
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1852
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1391
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,1582
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,1410
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,2566
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,2059
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,2309
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,4326
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1730
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,3467
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,3062
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,B,1788
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1477
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1580
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,1675
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,1192
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,B,2721
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,2209
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,B,6320
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,1146
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,B,1203
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,2008
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1633
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,A,1981
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,B,2445
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,A,7061
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,B,1430
68,30,correct1,Carthago delenda est,4,B,A,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,A,1366
68,30,correct1,Carthago delenda est,4,A,B,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,A,1453
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e35_3167-900.jpg,Seven,A,1655
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e48_4000-766.7.jpg,Seven,B,1098
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e10_1917-366.7.jpg,Seven,B,1796
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e18_2333-500.jpg,Seven,B,1373
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e27_2750-766.7.jpg,Seven,A,1112
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e32_3167-500.jpg,Seven,B,1637
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e45_4000-366.7.jpg,Seven,B,1705
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e37_3583-233.3.jpg,Seven,A,5461
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e29_3167-100.jpg,Seven,A,1477
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e30_3167-233.3.jpg,Seven,A,1260
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e43_4000-100.jpg,Seven,A,1488
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e14_1917-900.jpg,Seven,B,3521
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e16_2333-233.3.jpg,Seven,B,1875
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e41_3583-766.7.jpg,Seven,B,1046
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e07_1500-900.jpg,Seven,B,990
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e34_3167-766.7.jpg,Seven,B,987
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e40_3583-633.3.jpg,Seven,A,964
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e25_2750-500.jpg,Seven,A,1033
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e08_1917-100.jpg,Seven,A,892
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e46_4000-500.jpg,Seven,A,1134
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e31_3167-366.7.jpg,Seven,A,1024
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e22_2750-100.jpg,Seven,B,1397
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e44_4000-233.3.jpg,Seven,A,1819
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e11_1917-500.jpg,Seven,A,1169
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e38_3583-366.7.jpg,Seven,A,1337
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e12_1917-633.3.jpg,Seven,B,951
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e17_2333-366.7.jpg,Seven,A,1085
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e13_1917-766.7.jpg,Seven,B,1316
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e47_4000-633.3.jpg,Seven,B,871
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e26_2750-633.3.jpg,Seven,B,879
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e06_1500-766.7.jpg,Seven,A,1073
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e33_3167-633.3.jpg,Seven,A,1040
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e39_3583-500.jpg,Seven,B,2427
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e28_2750-900.jpg,Seven,A,1454
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e03_1500-366.7.jpg,Seven,A,1215
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e49_4000-900.jpg,Seven,A,1561
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e09_1917-233.3.jpg,Seven,A,3510
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e19_2333-633.3.jpg,Seven,A,1237
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e20_2333-766.7.jpg,Seven,A,1067
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e36_3583-100.jpg,Seven,B,1008
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e23_2750-233.3.jpg,Seven,A,1093
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e02_1500-233.3.jpg,Seven,A,1742
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e24_2750-366.7.jpg,Seven,A,898
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e21_2333-900.jpg,Seven,B,955
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e04_1500-500.jpg,Seven,A,1021
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e15_2333-100.jpg,Seven,A,977
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e42_3583-900.jpg,Seven,B,1000
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e01_1500-100.jpg,Seven,B,999
68,30,correct1,Carthago delenda est,4,NA,NA,,347755,1648748287293,1648747939538,,images/e05_1500-633.3.jpg,Seven,A,922
